0.000000,8.293333,7.926667
0.000401,8.313333,7.906666
0.000804,8.333333,7.840000
0.001206,8.340000,7.946667
0.001607,8.366667,7.966667
0.002008,8.393332,7.913333
0.002409,8.420000,8.040000
0.002810,8.460000,8.066667
0.003211,8.526667,8.053332
0.003612,8.500000,8.100000
0.004013,8.500000,8.120000
0.004415,8.546666,8.139999
0.004816,8.573333,8.166667
0.005218,8.599999,8.213333
0.005619,8.606667,8.186666
0.006021,8.660000,8.233334
0.006423,8.680000,8.293333
0.006824,8.719999,8.240000
0.007225,8.733333,8.566667
0.007626,8.740000,8.273334
0.008027,8.780000,8.366667
0.008428,8.813334,8.393332
0.008829,8.826667,8.486667
0.009231,8.853333,8.426667
0.009633,8.886666,8.506666
0.010036,8.886666,8.460000
0.010437,8.926666,8.513332
0.010838,8.946667,8.566667
0.011239,8.973332,8.566667
0.011641,9.000000,8.626667
0.012042,9.046666,8.573333
0.012443,9.073333,8.599999
0.012844,9.073333,8.646667
0.013245,9.120000,8.653333
0.013647,9.106667,8.666666
0.014048,9.206667,8.726666
0.014450,9.200000,8.740000
0.014851,9.273334,8.880000
0.015253,9.226666,8.766666
0.015654,9.253333,8.666666
0.016055,9.280000,8.826667
0.016457,9.326667,8.880000
0.016860,9.333333,8.860000
0.017261,9.346666,8.886666
0.017663,9.299999,8.906666
0.018065,9.346666,8.953334
0.018466,9.400000,8.973332
0.018869,9.453333,8.926666
0.019271,9.513333,9.033333
0.019673,9.406667,9.006666
0.020074,9.586666,8.913333
0.020476,9.580000,9.093333
0.020877,9.620000,9.126666
0.021278,9.613334,9.160000
0.021679,9.686666,9.153334
0.022080,9.680000,9.179999
0.022482,9.686666,9.146667
0.022883,9.726666,8.846666
0.023285,9.733334,9.246666
0.023686,9.753333,9.266666
0.024087,9.813334,9.306666
0.024490,9.826666,9.333333
0.024891,9.860000,9.346666
0.025293,9.893332,9.346666
0.025694,9.873333,9.346666
0.026095,9.933333,9.446667
0.026497,10.140000,9.473333
0.026899,10.020000,9.499999
0.027300,9.980000,9.513333
0.027701,10.013333,9.553333
0.028102,10.040000,9.546667
0.028504,10.066667,9.626666
0.028905,10.106667,9.613334
0.029307,10.133333,9.673333
0.029709,10.173333,9.700000
0.030110,10.179999,9.833333
0.030511,10.200000,9.700000
0.030912,10.226666,9.753333
0.031313,10.240000,9.793333
0.031714,10.286666,10.006667
0.032117,10.373333,9.806666
0.032518,10.320000,9.839999
0.032920,10.360000,9.833333
0.033321,10.360000,9.913333
0.033723,10.360000,9.886666
0.034125,10.480000,9.953333
0.034526,10.480000,9.966666
0.034928,10.480000,9.953333
0.035329,10.413333,10.020000
0.035731,10.500000,10.073334
0.036132,10.566667,10.033333
0.036533,10.553332,10.113333
0.036934,10.540000,10.086666
0.037335,10.626666,10.140000
0.037736,10.533334,10.313334
0.038137,10.639999,10.140000
0.038538,10.693333,10.206667
0.038939,10.726666,9.966666
0.039340,10.746666,10.226666
0.039742,10.793333,10.419999
